REF,LINE,DATE,ACCT,USER,DESC,DOCREF,AMOUNT,CUR,TYPE
B0000911,2,2024-09-07,51410000,K.MANSOURI,rent charge,B0000911D,12638.36,USD,manual
B0000912,1,2024-02-18,450000,S.ELFASI,utility fee,B0000912D,-1518.95,USD,manual
B0000912,2,2024-02-18,51410000,S.ELFASI,utility fee,B0000912D,1518.95,USD,manual
B0000913,1,2024-05-23,420000,K.MANSOURI,office supplies,B0000913D,-36499.39,USD,manual
B0000913,2,2024-05-23,51410000,K.MANSOURI,office supplies,B0000913D,36499.39,USD,manual
B0000914,1,2024-10-02,620000,S.ELFASI,rent charge,B0000914D,-39049.64,USD,manual
B0000914,2,2024-10-02,51410000,S.ELFASI,rent charge,B0000914D,39049.64,USD,manual
B0000915,1,2024-07-10,450000,Z.BERRADA,service fee,B0000915D,-29074.16,USD,manual
B0000915,2,2024-07-10,51410000,Z.BERRADA,service fee,B0000915D,29074.16,USD,manual
B0000916,1,2024-12-14,610000,M.BENNANI,service fee,B0000916D,-28918.67,USD,manual
B0000916,2,2024-12-14,51410000,M.BENNANI,service fee,B0000916D,28918.67,USD,manual
B0000917,1,2024-06-17,610000,Z.BERRADA,service fee,B0000917D,-32805.03,USD,manual
B0000917,2,2024-06-17,51410000,Z.BERRADA,service fee,B0000917D,32805.03,USD,manual
B0000918,1,2024-01-03,610000,K.MANSOURI,rent charge,B0000918D,-16269.24,USD,manual
B0000918,2,2024-01-03,51410000,K.MANSOURI,rent charge,B0000918D,16269.24,USD,manual
B0000919,1,2024-04-19,400000,S.ELFASI,office supplies,B0000919D,-30028.41,USD,manual
B0000919,2,2024-04-19,51410000,S.ELFASI,office supplies,B0000919D,30028.41,USD,manual
B0000920,1,2024-07-17,450000,K.MANSOURI,rent charge,B0000920D,-32925.43,USD,manual
B0000920,2,2024-07-17,51410000,K.MANSOURI,rent charge,B0000920D,32925.43,USD,manual
B0000921,1,2024-03-24,400000,H.AITLA,utility fee,B0000921D,-18636.49,USD,manual
B0000921,2,2024-03-24,51410000,H.AITLA,utility fee,B0000921D,18636.49,USD,manual
B0000922,1,2024-09-07,450000,H.AITLA,rent charge,B0000922D,-22271.55,USD,manual
B0000922,2,2024-09-07,51410000,H.AITLA,rent charge,B0000922D,22271.55,USD,manual
B0000923,1,2024-04-05,620000,S.ELFASI,utility fee,B0000923D,-34586.74,USD,manual
B0000923,2,2024-04-05,51410000,S.ELFASI,utility fee,B0000923D,34586.74,USD,manual
B0000924,1,2024-06-25,620000,Z.BERRADA,rent charge,B0000924D,-6173.30,USD,manual
B0000924,2,2024-06-25,51410000,Z.BERRADA,rent charge,B0000924D,6173.30,USD,manual
B0000925,1,2024-05-23,450000,M.BENNANI,service fee,B0000925D,-22320.30,USD,manual
B0000925,2,2024-05-23,51410000,M.BENNANI,service fee,B0000925D,22320.30,USD,manual
B0000926,1,2024-10-03,450000,M.BENNANI,rent charge,B0000926D,-27969.38,USD,manual
B0000926,2,2024-10-03,51410000,M.BENNANI,rent charge,B0000926D,27969.38,USD,manual
B0000927,1,2024-06-08,400000,H.AITLA,office supplies,B0000927D,-18829.79,USD,manual
B0000927,2,2024-06-08,51410000,H.AITLA,office supplies,B0000927D,18829.79,USD,manual
B0000928,1,2024-04-08,610000,K.MANSOURI,utility fee,B0000928D,-14083.34,USD,manual
B0000928,2,2024-04-08,51410000,K.MANSOURI,utility fee,B0000928D,14083.34,USD,manual
B0000929,1,2024-08-14,420000,Z.BERRADA,utility fee,B0000929D,-38611.89,USD,manual
B0000929,2,2024-08-14,51410000,Z.BERRADA,utility fee,B0000929D,38611.89,USD,manual
B0000930,1,2024-02-16,450000,H.AITLA,rent charge,B0000930D,-20551.62,USD,manual
B0000930,2,2024-02-16,51410000,H.AITLA,rent charge,B0000930D,20551.62,USD,manual
B0000931,1,2024-09-22,420000,H.AITLA,rent charge,B0000931D,-9071.62,USD,manual
B0000931,2,2024-09-22,51410000,H.AITLA,rent charge,B0000931D,9071.62,USD,manual
B0000932,1,2024-07-13,610000,S.ELFASI,office supplies,B0000932D,-11482.02,USD,manual
B0000932,2,2024-07-13,51410000,S.ELFASI,office supplies,B0000932D,11482.02,USD,manual
B0000933,1,2024-04-05,620000,H.AITLA,utility fee,B0000933D,-7768.83,USD,manual
B0000933,2,2024-04-05,51410000,H.AITLA,utility fee,B0000933D,7768.83,USD,manual
B0000934,1,2024-09-11,450000,K.MANSOURI,utility fee,B0000934D,-7313.52,USD,manual
B0000934,2,2024-09-11,51410000,K.MANSOURI,utility fee,B0000934D,7313.52,USD,manual
B0000935,1,2024-01-20,620000,S.ELFASI,supplier invoice,B0000935D,-28328.10,USD,manual
B0000935,2,2024-01-20,51410000,S.ELFASI,supplier invoice,B0000935D,28328.10,USD,manual
B0000936,1,2024-06-09,400000,K.MANSOURI,rent charge,B0000936D,-6429.01,USD,manual
B0000936,2,2024-06-09,51410000,K.MANSOURI,rent charge,B0000936D,6429.01,USD,manual
B0000937,1,2024-07-07,620000,Z.BERRADA,utility fee,B0000937D,-3294.06,USD,manual
B0000937,2,2024-07-07,51410000,Z.BERRADA,utility fee,B0000937D,3294.06,USD,manual
B0000938,1,2024-06-22,620000,M.BENNANI,utility fee,B0000938D,-24234.98,USD,manual
B0000938,2,2024-06-22,51410000,M.BENNANI,utility fee,B0000938D,24234.98,USD,manual
B0000939,1,2024-09-11,450000,S.ELFASI,utility fee,B0000939D,-39513.52,USD,manual
B0000939,2,2024-09-11,51410000,S.ELFASI,utility fee,B0000939D,39513.52,USD,manual
B0000940,1,2024-06-05,420000,H.AITLA,rent charge,B0000940D,-19570.25,USD,manual
B0000940,2,2024-06-05,51410000,H.AITLA,rent charge,B0000940D,19570.25,USD,manual
B0000941,1,2024-06-03,400000,H.AITLA,supplier invoice,B0000941D,-13102.98,USD,manual
B0000941,2,2024-06-03,51410000,H.AITLA,supplier invoice,B0000941D,13102.98,USD,manual
B0000942,1,2024-10-09,420000,H.AITLA,utility fee,B0000942D,-26485.78,USD,manual
B0000942,2,2024-10-09,51410000,H.AITLA,utility fee,B0000942D,26485.78,USD,manual
B0000943,1,2024-07-19,450000,Z.BERRADA,rent charge,B0000943D,-15272.95,USD,manual
B0000943,2,2024-07-19,51410000,Z.BERRADA,rent charge,B0000943D,15272.95,USD,manual
B0000944,1,2024-06-09,450000,H.AITLA,utility fee,B0000944D,-19533.84,USD,manual
B0000944,2,2024-06-09,51410000,H.AITLA,utility fee,B0000944D,19533.84,USD,manual
B0000945,1,2024-07-11,450000,H.AITLA,rent charge,B0000945D,-39472.30,USD,manual
B0000945,2,2024-07-11,51410000,H.AITLA,rent charge,B0000945D,39472.30,USD,manual
B0000946,1,2024-03-04,620000,M.BENNANI,utility fee,B0000946D,-9859.96,USD,manual
B0000946,2,2024-03-04,51410000,M.BENNANI,utility fee,B0000946D,9859.96,USD,manual
B0000947,1,2024-02-03,450000,H.AITLA,office supplies,B0000947D,-9687.11,USD,manual
B0000947,2,2024-02-03,51410000,H.AITLA,office supplies,B0000947D,9687.11,USD,manual
B0000948,1,2024-08-18,450000,S.ELFASI,office supplies,B0000948D,-16009.39,USD,manual
B0000948,2,2024-08-18,51410000,S.ELFASI,office supplies,B0000948D,16009.39,USD,manual
B0000949,1,2024-09-14,620000,K.MANSOURI,rent charge,B0000949D,-26926.76,USD,manual
B0000949,2,2024-09-14,51410000,K.MANSOURI,rent charge,B0000949D,26926.76,USD,manual
B0000950,1,2024-02-12,450000,S.ELFASI,rent charge,B0000950D,-36192.28,USD,manual
B0000950,2,2024-02-12,51410000,S.ELFASI,rent charge,B0000950D,36192.28,USD,manual
B0000951,1,2024-07-23,420000,K.MANSOURI,service fee,B0000951D,-1403.82,USD,manual
B0000951,2,2024-07-23,51410000,K.MANSOURI,service fee,B0000951D,1403.82,USD,manual
B0000952,1,2024-02-23,420000,K.MANSOURI,supplier invoice,B0000952D,-35847.66,USD,manual
B0000952,2,2024-02-23,51410000,K.MANSOURI,supplier invoice,B0000952D,35847.66,USD,manual
B0000953,1,2024-04-08,450000,K.MANSOURI,office supplies,B0000953D,-35048.73,USD,manual
B0000953,2,2024-04-08,51410000,K.MANSOURI,office supplies,B0000953D,35048.73,USD,manual
B0000954,1,2024-02-02,400000,Z.BERRADA,office supplies,B0000954D,-39029.82,USD,manual
B0000954,2,2024-02-02,51410000,Z.BERRADA,office supplies,B0000954D,39029.82,USD,manual
B0000955,1,2024-02-15,610000,S.ELFASI,rent charge,B0000955D,-5716.22,USD,manual
B0000955,2,2024-02-15,51410000,S.ELFASI,rent charge,B0000955D,5716.22,USD,manual
B0000956,1,2024-05-23,620000,M.BENNANI,office supplies,B0000956D,-41905.22,USD,manual
B0000956,2,2024-05-23,51410000,M.BENNANI,office supplies,B0000956D,41905.22,USD,manual
B0000957,1,2024-09-15,450000,M.BENNANI,utility fee,B0000957D,-20118.34,USD,manual
B0000957,2,2024-09-15,51410000,M.BENNANI,utility fee,B0000957D,20118.34,USD,manual
B0000958,1,2024-01-03,420000,K.MANSOURI,rent charge,B0000958D,-3111.59,USD,manual
B0000958,2,2024-01-03,51410000,K.MANSOURI,rent charge,B0000958D,3111.59,USD,manual
B0000959,1,2024-08-26,400000,H.AITLA,service fee,B0000959D,-26324.53,USD,manual
B0000959,2,2024-08-26,51410000,H.AITLA,service fee,B0000959D,26324.53,USD,manual
B0000960,1,2024-11-22,620000,H.AITLA,utility fee,B0000960D,-26001.29,USD,manual
B0000960,2,2024-11-22,51410000,H.AITLA,utility fee,B0000960D,26001.29,USD,manual
B0000961,1,2024-10-03,610000,K.MANSOURI,office supplies,B0000961D,-3646.29,USD,manual
B0000961,2,2024-10-03,51410000,K.MANSOURI,office supplies,B0000961D,3646.29,USD,manual
B0000962,1,2024-09-09,620000,M.BENNANI,rent charge,B0000962D,-41947.25,USD,manual
B0000962,2,2024-09-09,51410000,M.BENNANI,rent charge,B0000962D,41947.25,USD,manual
B0000963,1,2024-04-26,620000,M.BENNANI,office supplies,B0000963D,-5838.72,USD,manual
B0000963,2,2024-04-26,51410000,M.BENNANI,office supplies,B0000963D,5838.72,USD,manual
B0000964,1,2024-01-15,620000,H.AITLA,service fee,B0000964D,-31453.82,USD,manual
B0000964,2,2024-01-15,51410000,H.AITLA,service fee,B0000964D,31453.82,USD,manual
B0000965,1,2024-10-16,450000,H.AITLA,office supplies,B0000965D,-16975.31,USD,manual
B0000965,2,2024-10-16,51410000,H.AITLA,office supplies,B0000965D,16975.31,USD,manual
B0000966,1,2024-01-15,400000,S.ELFASI,service fee,B0000966D,-3529.49,USD,manual
B0000966,2,2024-01-15,51410000,S.ELFASI,service fee,B0000966D,3529.49,USD,manual
B0000967,1,2024-07-18,610000,H.AITLA,rent charge,B0000967D,-41601.26,USD,manual
B0000967,2,2024-07-18,51410000,H.AITLA,rent charge,B0000967D,41601.26,USD,manual
B0000968,1,2024-10-18,620000,Z.BERRADA,supplier invoice,B0000968D,-31105.08,USD,manual
B0000968,2,2024-10-18,51410000,Z.BERRADA,supplier invoice,B0000968D,31105.08,USD,manual
B0000969,1,2024-09-12,420000,K.MANSOURI,service fee,B0000969D,-18712.58,USD,manual
B0000969,2,2024-09-12,51410000,K.MANSOURI,service fee,B0000969D,18712.58,USD,manual
B0000970,1,2024-09-13,420000,H.AITLA,supplier invoice,B0000970D,-23529.16,USD,manual
B0000970,2,2024-09-13,51410000,H.AITLA,supplier invoice,B0000970D,23529.16,USD,manual
B0000971,1,2024-07-17,450000,Z.BERRADA,service fee,B0000971D,-27789.38,USD,manual
B0000971,2,2024-07-17,51410000,Z.BERRADA,service fee,B0000971D,27789.38,USD,manual
B0000972,1,2024-07-18,420000,Z.BERRADA,rent charge,B0000972D,-27117.34,USD,manual
B0000972,2,2024-07-18,51410000,Z.BERRADA,rent charge,B0000972D,27117.34,USD,manual
B0000973,1,2024-02-19,400000,Z.BERRADA,service fee,B0000973D,-24080.48,USD,manual
B0000973,2,2024-02-19,51410000,Z.BERRADA,service fee,B0000973D,24080.48,USD,manual
B0000974,1,2024-05-03,620000,Z.BERRADA,rent charge,B0000974D,-10648.40,USD,manual
B0000974,2,2024-05-03,51410000,Z.BERRADA,rent charge,B0000974D,10648.40,USD,manual
B0000975,1,2024-11-16,420000,H.AITLA,office supplies,B0000975D,-30312.25,USD,manual
B0000975,2,2024-11-16,51410000,H.AITLA,office supplies,B0000975D,30312.25,USD,manual
B0000976,1,2024-01-04,610000,H.AITLA,supplier invoice,B0000976D,-6758.16,USD,manual
B0000976,2,2024-01-04,51410000,H.AITLA,supplier invoice,B0000976D,6758.16,USD,manual
B0000977,1,2024-01-23,620000,Z.BERRADA,office supplies,B0000977D,-10667.77,USD,manual
B0000977,2,2024-01-23,51410000,Z.BERRADA,office supplies,B0000977D,10667.77,USD,manual
B0000978,1,2024-08-03,420000,Z.BERRADA,utility fee,B0000978D,-33383.07,USD,manual
B0000978,2,2024-08-03,51410000,Z.BERRADA,utility fee,B0000978D,33383.07,USD,manual
B0000979,1,2024-02-20,450000,Z.BERRADA,rent charge,B0000979D,-30974.00,USD,manual
B0000979,2,2024-02-20,51410000,Z.BERRADA,rent charge,B0000979D,30974.00,USD,manual
B0000980,1,2024-06-13,610000,M.BENNANI,office supplies,B0000980D,-21510.01,USD,manual
B0000980,2,2024-06-13,51410000,M.BENNANI,office supplies,B0000980D,21510.01,USD,manual
B0000981,1,2024-02-06,610000,H.AITLA,rent charge,B0000981D,-28574.46,USD,manual
B0000981,2,2024-02-06,51410000,H.AITLA,rent charge,B0000981D,28574.46,USD,manual
B0000982,1,2024-07-10,420000,M.BENNANI,supplier invoice,B0000982D,-13479.52,USD,manual
B0000982,2,2024-07-10,51410000,M.BENNANI,supplier invoice,B0000982D,13479.52,USD,manual
B0000983,1,2024-02-15,400000,S.ELFASI,supplier invoice,B0000983D,-36463.58,USD,manual
B0000983,2,2024-02-15,51410000,S.ELFASI,supplier invoice,B0000983D,36463.58,USD,manual
B0000984,1,2024-01-24,610000,K.MANSOURI,utility fee,B0000984D,-21353.55,USD,manual
B0000984,2,2024-01-24,51410000,K.MANSOURI,utility fee,B0000984D,21353.55,USD,manual
B0000985,1,2024-04-19,610000,H.AITLA,supplier invoice,B0000985D,-5519.63,USD,manual
B0000985,2,2024-04-19,51410000,H.AITLA,supplier invoice,B0000985D,5519.63,USD,manual
B0000986,1,2024-12-09,450000,M.BENNANI,utility fee,B0000986D,-12084.25,USD,manual
B0000986,2,2024-12-09,51410000,M.BENNANI,utility fee,B0000986D,12084.25,USD,manual
B0000987,1,2024-02-07,620000,S.ELFASI,office supplies,B0000987D,-21380.80,USD,manual
B0000987,2,2024-02-07,51410000,S.ELFASI,office supplies,B0000987D,21380.80,USD,manual
B0000988,1,2024-09-22,420000,M.BENNANI,utility fee,B0000988D,-18406.95,USD,manual
B0000988,2,2024-09-22,51410000,M.BENNANI,utility fee,B0000988D,18406.95,USD,manual
B0000989,1,2024-12-02,620000,K.MANSOURI,utility fee,B0000989D,-24504.50,USD,manual
B0000989,2,2024-12-02,51410000,K.MANSOURI,utility fee,B0000989D,24504.50,USD,manual
B0000990,1,2024-02-24,610000,H.AITLA,service fee,B0000990D,-8112.52,USD,manual
B0000990,2,2024-02-24,51410000,H.AITLA,service fee,B0000990D,8112.52,USD,manual
B0000991,1,2024-01-24,420000,H.AITLA,supplier invoice,B0000991D,-12014.70,USD,manual
B0000991,2,2024-01-24,51410000,H.AITLA,supplier invoice,B0000991D,12014.70,USD,manual
B0000992,1,2024-05-11,620000,H.AITLA,service fee,B0000992D,-16245.01,USD,manual
B0000992,2,2024-05-11,51410000,H.AITLA,service fee,B0000992D,16245.01,USD,manual
B0000993,1,2024-03-03,620000,K.MANSOURI,office supplies,B0000993D,-963.68,USD,manual
B0000993,2,2024-03-03,51410000,K.MANSOURI,office supplies,B0000993D,963.68,USD,manual
B0000994,1,2024-07-10,610000,Z.BERRADA,utility fee,B0000994D,-9437.28,USD,manual
B0000994,2,2024-07-10,51410000,Z.BERRADA,utility fee,B0000994D,9437.28,USD,manual
B0000995,1,2024-06-25,450000,Z.BERRADA,supplier invoice,B0000995D,-2039.01,USD,manual
B0000995,2,2024-06-25,51410000,Z.BERRADA,supplier invoice,B0000995D,2039.01,USD,manual
B0000996,1,2024-07-18,400000,S.ELFASI,rent charge,B0000996D,-4077.76,USD,manual
B0000996,2,2024-07-18,51410000,S.ELFASI,rent charge,B0000996D,4077.76,USD,manual
B0000997,1,2024-10-10,610000,H.AITLA,office supplies,B0000997D,-11849.81,USD,manual
B0000997,2,2024-10-10,51410000,H.AITLA,office supplies,B0000997D,11849.81,USD,manual
B0000998,1,2024-05-13,610000,K.MANSOURI,rent charge,B0000998D,-29975.29,USD,manual
B0000998,2,2024-05-13,51410000,K.MANSOURI,rent charge,B0000998D,29975.29,USD,manual
B0000999,1,2024-04-13,450000,H.AITLA,rent charge,B0000999D,-39942.73,USD,manual
B0000999,2,2024-04-13,51410000,H.AITLA,rent charge,B0000999D,39942.73,USD,manual
B0001000,1,2024-01-06,620000,S.ELFASI,office supplies,B0001000D,-11456.81,USD,manual
B0001000,2,2024-01-06,51410000,S.ELFASI,office supplies,B0001000D,11456.81,USD,manual
B0001001,1,2024-02-04,450000,Z.BERRADA,supplier invoice,B0001001D,-18530.86,USD,manual
B0001001,2,2024-02-04,51410000,Z.BERRADA,supplier invoice,B0001001D,18530.86,USD,manual
B0001002,1,2024-12-03,400000,S.ELFASI,service fee,B0001002D,-36870.39,USD,manual
B0001002,2,2024-12-03,51410000,S.ELFASI,service fee,B0001002D,36870.39,USD,manual
B0001003,1,2024-07-19,620000,H.AITLA,utility fee,B0001003D,-18102.77,USD,manual
B0001003,2,2024-07-19,51410000,H.AITLA,utility fee,B0001003D,18102.77,USD,manual
B0001004,1,2024-12-06,620000,S.ELFASI,office supplies,B0001004D,-34103.45,USD,manual
B0001004,2,2024-12-06,51410000,S.ELFASI,office supplies,B0001004D,34103.45,USD,manual
B0001005,1,2024-09-18,620000,K.MANSOURI,rent charge,B0001005D,-32225.54,USD,manual
B0001005,2,2024-09-18,51410000,K.MANSOURI,rent charge,B0001005D,32225.54,USD,manual
B0001006,1,2024-12-15,450000,M.BENNANI,office supplies,B0001006D,-32408.88,USD,manual
B0001006,2,2024-12-15,51410000,M.BENNANI,office supplies,B0001006D,32408.88,USD,manual
B0001007,1,2024-11-20,620000,Z.BERRADA,office supplies,B0001007D,-30562.07,USD,manual
B0001007,2,2024-11-20,51410000,Z.BERRADA,office supplies,B0001007D,30562.07,USD,manual
B0001008,1,2024-12-24,450000,H.AITLA,rent charge,B0001008D,-28358.41,USD,manual
B0001008,2,2024-12-24,51410000,H.AITLA,rent charge,B0001008D,28358.41,USD,manual
B0001009,1,2024-05-23,450000,S.ELFASI,utility fee,B0001009D,-36984.17,USD,manual
B0001009,2,2024-05-23,51410000,S.ELFASI,utility fee,B0001009D,36984.17,USD,manual
B0001010,1,2024-05-05,420000,H.AITLA,service fee,B0001010D,-13672.47,USD,manual
B0001010,2,2024-05-05,51410000,H.AITLA,service fee,B0001010D,13672.47,USD,manual
B0001011,1,2024-02-23,610000,K.MANSOURI,supplier invoice,B0001011D,-20144.90,USD,manual
B0001011,2,2024-02-23,51410000,K.MANSOURI,supplier invoice,B0001011D,20144.90,USD,manual
B0001012,1,2024-12-12,610000,M.BENNANI,utility fee,B0001012D,-23356.02,USD,manual
B0001012,2,2024-12-12,51410000,M.BENNANI,utility fee,B0001012D,23356.02,USD,manual
B0001013,1,2024-08-04,420000,S.ELFASI,service fee,B0001013D,-985.65,USD,manual
B0001013,2,2024-08-04,51410000,S.ELFASI,service fee,B0001013D,985.65,USD,manual
B0001014,1,2024-03-14,620000,M.BENNANI,supplier invoice,B0001014D,-31079.78,USD,manual
B0001014,2,2024-03-14,51410000,M.BENNANI,supplier invoice,B0001014D,31079.78,USD,manual
B0001015,1,2024-12-02,620000,K.MANSOURI,rent charge,B0001015D,-18613.25,USD,manual
B0001015,2,2024-12-02,51410000,K.MANSOURI,rent charge,B0001015D,18613.25,USD,manual
B0001016,1,2024-08-09,620000,M.BENNANI,office supplies,B0001016D,-10445.42,USD,manual
B0001016,2,2024-08-09,51410000,M.BENNANI,office supplies,B0001016D,10445.42,USD,manual
B0001017,1,2024-12-09,420000,S.ELFASI,utility fee,B0001017D,-13414.03,USD,manual
B0001017,2,2024-12-09,51410000,S.ELFASI,utility fee,B0001017D,13414.03,USD,manual
B0001018,1,2024-09-12,400000,Z.BERRADA,service fee,B0001018D,-25841.76,USD,manual
B0001018,2,2024-09-12,51410000,Z.BERRADA,service fee,B0001018D,25841.76,USD,manual
B0001019,1,2024-11-05,450000,H.AITLA,utility fee,B0001019D,-14553.67,USD,manual
B0001019,2,2024-11-05,51410000,H.AITLA,utility fee,B0001019D,14553.67,USD,manual
B0001020,1,2024-09-21,620000,M.BENNANI,service fee,B0001020D,-7374.68,USD,manual
B0001020,2,2024-09-21,51410000,M.BENNANI,service fee,B0001020D,7374.68,USD,manual
B0001021,1,2024-05-06,450000,S.ELFASI,utility fee,B0001021D,-38491.83,USD,manual
B0001021,2,2024-05-06,51410000,S.ELFASI,utility fee,B0001021D,38491.83,USD,manual
B0001022,1,2024-05-16,400000,H.AITLA,supplier invoice,B0001022D,-40472.89,USD,manual
B0001022,2,2024-05-16,51410000,H.AITLA,supplier invoice,B0001022D,40472.89,USD,manual
B0001023,1,2024-05-06,620000,M.BENNANI,service fee,B0001023D,-9527.13,USD,manual
B0001023,2,2024-05-06,51410000,M.BENNANI,service fee,B0001023D,9527.13,USD,manual
B0001024,1,2024-02-12,420000,H.AITLA,utility fee,B0001024D,-1971.92,USD,manual
B0001024,2,2024-02-12,51410000,H.AITLA,utility fee,B0001024D,1971.92,USD,manual
B0001025,1,2024-02-20,420000,Z.BERRADA,office supplies,B0001025D,-22592.01,USD,manual
B0001025,2,2024-02-20,51410000,Z.BERRADA,office supplies,B0001025D,22592.01,USD,manual
B0001026,1,2024-04-05,620000,Z.BERRADA,service fee,B0001026D,-30400.69,USD,manual
B0001026,2,2024-04-05,51410000,Z.BERRADA,service fee,B0001026D,30400.69,USD,manual
B0001027,1,2024-08-22,400000,H.AITLA,rent charge,B0001027D,-20855.95,USD,manual
B0001027,2,2024-08-22,51410000,H.AITLA,rent charge,B0001027D,20855.95,USD,manual
B0001028,1,2024-01-14,610000,K.MANSOURI,service fee,B0001028D,-18263.59,USD,manual
B0001028,2,2024-01-14,51410000,K.MANSOURI,service fee,B0001028D,18263.59,USD,manual
B0001029,1,2024-04-26,420000,K.MANSOURI,rent charge,B0001029D,-39986.52,USD,manual
B0001029,2,2024-04-26,51410000,K.MANSOURI,rent charge,B0001029D,39986.52,USD,manual
B0001030,1,2024-05-18,620000,S.ELFASI,service fee,B0001030D,-30225.76,USD,manual
B0001030,2,2024-05-18,51410000,S.ELFASI,service fee,B0001030D,30225.76,USD,manual
B0001031,1,2024-03-19,620000,H.AITLA,supplier invoice,B0001031D,-19428.21,USD,manual
B0001031,2,2024-03-19,51410000,H.AITLA,supplier invoice,B0001031D,19428.21,USD,manual
B0001032,1,2024-02-17,420000,H.AITLA,office supplies,B0001032D,-41412.12,USD,manual
B0001032,2,2024-02-17,51410000,H.AITLA,office supplies,B0001032D,41412.12,USD,manual
B0001033,1,2024-02-17,620000,K.MANSOURI,supplier invoice,B0001033D,-9474.27,USD,manual
B0001033,2,2024-02-17,51410000,K.MANSOURI,supplier invoice,B0001033D,9474.27,USD,manual
B0001034,1,2024-07-07,610000,H.AITLA,office supplies,B0001034D,-13707.76,USD,manual
B0001034,2,2024-07-07,51410000,H.AITLA,office supplies,B0001034D,13707.76,USD,manual
B0001035,1,2024-10-12,610000,M.BENNANI,utility fee,B0001035D,-21479.96,USD,manual
B0001035,2,2024-10-12,51410000,M.BENNANI,utility fee,B0001035D,21479.96,USD,manual
B0001036,1,2024-10-15,620000,H.AITLA,supplier invoice,B0001036D,-2454.19,USD,manual
B0001036,2,2024-10-15,51410000,H.AITLA,supplier invoice,B0001036D,2454.19,USD,manual
B0001037,1,2024-03-26,420000,Z.BERRADA,service fee,B0001037D,-11404.12,USD,manual
B0001037,2,2024-03-26,51410000,Z.BERRADA,service fee,B0001037D,11404.12,USD,manual
B0001038,1,2024-04-02,450000,H.AITLA,utility fee,B0001038D,-40519.55,USD,manual
B0001038,2,2024-04-02,51410000,H.AITLA,utility fee,B0001038D,40519.55,USD,manual
B0001039,1,2024-08-19,450000,H.AITLA,supplier invoice,B0001039D,-33554.58,USD,manual
B0001039,2,2024-08-19,51410000,H.AITLA,supplier invoice,B0001039D,33554.58,USD,manual
B0001040,1,2024-07-24,450000,S.ELFASI,service fee,B0001040D,-25846.96,USD,manual
B0001040,2,2024-07-24,51410000,S.ELFASI,service fee,B0001040D,25846.96,USD,manual
B0001041,1,2024-07-10,400000,S.ELFASI,service fee,B0001041D,-12007.42,USD,manual
B0001041,2,2024-07-10,51410000,S.ELFASI,service fee,B0001041D,12007.42,USD,manual
B0001042,1,2024-12-02,420000,H.AITLA,supplier invoice,B0001042D,-29608.09,USD,manual
B0001042,2,2024-12-02,51410000,H.AITLA,supplier invoice,B0001042D,29608.09,USD,manual
B0001043,1,2024-07-21,420000,Z.BERRADA,office supplies,B0001043D,-13614.83,USD,manual
B0001043,2,2024-07-21,51410000,Z.BERRADA,office supplies,B0001043D,13614.83,USD,manual
B0001044,1,2024-08-17,620000,M.BENNANI,office supplies,B0001044D,-6368.11,USD,manual
B0001044,2,2024-08-17,51410000,M.BENNANI,office supplies,B0001044D,6368.11,USD,manual
B0001045,1,2024-07-02,450000,H.AITLA,utility fee,B0001045D,-17538.19,USD,manual
B0001045,2,2024-07-02,51410000,H.AITLA,utility fee,B0001045D,17538.19,USD,manual
B0001046,1,2024-04-15,620000,Z.BERRADA,utility fee,B0001046D,-2983.62,USD,manual
B0001046,2,2024-04-15,51410000,Z.BERRADA,utility fee,B0001046D,2983.62,USD,manual
B0001047,1,2024-12-16,610000,Z.BERRADA,service fee,B0001047D,-10935.50,USD,manual
B0001047,2,2024-12-16,51410000,Z.BERRADA,service fee,B0001047D,10935.50,USD,manual
B0001048,1,2024-06-22,420000,S.ELFASI,office supplies,B0001048D,-26286.72,USD,manual
B0001048,2,2024-06-22,51410000,S.ELFASI,office supplies,B0001048D,26286.72,USD,manual
B0001049,1,2024-03-25,400000,Z.BERRADA,service fee,B0001049D,-32676.11,USD,manual
B0001049,2,2024-03-25,51410000,Z.BERRADA,service fee,B0001049D,32676.11,USD,manual
B0001050,1,2024-12-23,620000,M.BENNANI,service fee,B0001050D,-24328.00,USD,manual
B0001050,2,2024-12-23,51410000,M.BENNANI,service fee,B0001050D,24328.00,USD,manual
B0001051,1,2024-04-15,420000,Z.BERRADA,service fee,B0001051D,-22763.42,USD,manual
B0001051,2,2024-04-15,51410000,Z.BERRADA,service fee,B0001051D,22763.42,USD,manual
B0001052,1,2024-11-09,420000,K.MANSOURI,office supplies,B0001052D,-7745.87,USD,manual
B0001052,2,2024-11-09,51410000,K.MANSOURI,office supplies,B0001052D,7745.87,USD,manual
B0001053,1,2024-06-13,400000,H.AITLA,office supplies,B0001053D,-21695.95,USD,manual
B0001053,2,2024-06-13,51410000,H.AITLA,office supplies,B0001053D,21695.95,USD,manual
B0001054,1,2024-02-18,610000,H.AITLA,service fee,B0001054D,-41069.70,USD,manual
B0001054,2,2024-02-18,51410000,H.AITLA,service fee,B0001054D,41069.70,USD,manual
B0001055,1,2024-11-08,610000,S.ELFASI,office supplies,B0001055D,-2889.20,USD,manual
B0001055,2,2024-11-08,51410000,S.ELFASI,office supplies,B0001055D,2889.20,USD,manual
B0001056,1,2024-05-19,620000,M.BENNANI,office supplies,B0001056D,-6469.78,USD,manual
